build_existing_model.cec_climate_zone,build_existing_model.geometry_stories,build_existing_model.geometry_stories_low_rise,build_existing_model.sample_weight,build_existing_model.occupants,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_total_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_electricity_total_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_natural_gas_total_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_propane_total_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_electricity_heating_fans_pumps_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_electricity_heating_heat_pump_backup_fans_pumps_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_electricity_heating_heat_pump_backup_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_electricity_heating_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_electricity_hot_water_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_electricity_hot_water_recirc_pump_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_electricity_hot_water_solar_thermal_pump_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_natural_gas_heating_heat_pump_backup_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_natural_gas_heating_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_natural_gas_hot_water_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_propane_heating_heat_pump_backup_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_propane_heating_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_propane_hot_water_lb,total,electricity_hvac,natural_gas_hvac,propane_hvac,electricity_wh,natural_gas_wh,propane_wh
8,3,3,248.0,2,3516.29,2020.03,1496.26,0.0,10.29,0.0,0.0,224.48,0.0,0.0,0.0,0.0,0.0,1182.22,0.0,0.0,0.0,3516.29,234.76999999999998,0.0,0.0,0.0,1182.22,0.0
13,2,2,248.0,1,4959.1,2680.41,2278.69,0.0,2.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,673.43,1256.06,0.0,0.0,0.0,4959.1,2.42,673.43,0.0,0.0,1256.06,0.0
3,4,4+,248.0,2,2923.74,1430.96,1492.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1178.74,0.0,0.0,0.0,2923.74,0.0,0.0,0.0,0.0,1178.74,0.0
9,2,2,248.0,1,5010.65,2187.93,2822.72,0.0,8.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1331.31,969.28,0.0,0.0,0.0,5010.65,8.46,1331.31,0.0,0.0,969.28,0.0
14,2,2,248.0,1,6438.26,2853.34,3584.93,0.0,12.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1926.92,1308.8,0.0,0.0,0.0,6438.27,12.19,1926.92,0.0,0.0,1308.8,0.0
10,1,1,248.0,1,4328.81,2473.18,1855.63,0.0,0.42,0.0,0.0,80.61,0.0,0.0,0.0,0.0,0.0,1243.56,0.0,0.0,0.0,4328.8099999999995,81.03,0.0,0.0,0.0,1243.56,0.0
8,2,2,248.0,5,10073.68,5173.02,0.0,4900.66,2.27,0.0,0.0,648.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4900.66,10073.68,650.79,0.0,0.0,0.0,0.0,4900.66
3,1,1,248.0,2,5516.23,1299.24,4216.98,0.0,47.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2133.67,1690.76,0.0,0.0,0.0,5516.219999999999,47.3,2133.67,0.0,0.0,1690.76,0.0
3,2,2,248.0,1,2374.0,1668.64,705.36,0.0,0.0,0.0,0.0,554.54,0.0,0.0,0.0,0.0,0.0,705.36,0.0,0.0,0.0,2374.0,554.54,0.0,0.0,0.0,705.36,0.0
12,2,2,248.0,1,4541.01,2642.74,1898.27,0.0,20.75,0.0,0.0,909.66,0.0,0.0,0.0,0.0,0.0,1479.23,0.0,0.0,0.0,4541.01,930.41,0.0,0.0,0.0,1479.23,0.0
3,1,1,248.0,1,4072.28,1208.49,2863.79,0.0,11.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1188.74,1131.96,0.0,0.0,0.0,4072.2799999999997,11.63,1188.74,0.0,0.0,1131.96,0.0
6,4,4+,248.0,2,1941.27,768.6,1172.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,858.62,0.0,0.0,0.0,1941.2600000000002,0.0,0.0,0.0,0.0,858.62,0.0
13,3,3,248.0,1,5031.5,1522.76,3508.74,0.0,55.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2634.72,874.02,0.0,0.0,0.0,5031.5,55.66,2634.72,0.0,0.0,874.02,0.0
9,1,1,248.0,3,5334.71,2298.59,3036.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,2670.43,0.0,0.0,0.0,5334.71,0.0,0.36,0.0,0.0,2670.43,0.0
6,3,3,248.0,1,2806.66,1276.8,1529.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1180.66,0.0,0.0,0.0,2806.66,0.0,0.0,0.0,0.0,1180.66,0.0
9,2,2,248.0,0,1485.37,726.82,758.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,758.39,0.0,0.0,0.0,1485.37,0.0,0.16,0.0,0.0,758.39,0.0
9,2,2,248.0,0,876.75,463.29,413.46,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,413.46,0.0,0.0,0.0,876.75,0.69,0.0,0.0,0.0,413.46,0.0
4,3,3,248.0,2,2364.53,2364.53,0.0,0.0,0.0,0.0,0.0,935.38,456.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2364.53,935.38,0.0,0.0,456.67,0.0,0.0
4,2,2,248.0,4,6801.14,2290.53,4510.61,0.0,2.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.46,3824.04,0.0,0.0,0.0,6801.139999999999,2.72,111.46,0.0,0.0,3824.04,0.0
3,2,2,248.0,3,6928.55,2238.99,4689.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,944.75,3221.72,0.0,0.0,0.0,6928.54,0.0,944.75,0.0,0.0,3221.72,0.0
4,1,1,248.0,1,3170.95,1498.85,1672.11,0.0,25.05,0.0,0.0,493.39,0.0,0.0,0.0,0.0,0.0,1322.9,0.0,0.0,0.0,3170.96,518.4399999999999,0.0,0.0,0.0,1322.9,0.0
9,5,4+,248.0,2,2849.05,1865.53,983.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,983.53,0.0,0.0,0.0,2849.06,0.0,0.0,0.0,0.0,983.53,0.0
8,2,2,248.0,1,3147.25,1779.26,1367.98,0.0,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.13,1287.85,0.0,0.0,0.0,3147.24,1.42,80.13,0.0,0.0,1287.85,0.0
12,3,3,248.0,1,5274.85,2770.03,2504.82,0.0,0.0,0.0,0.0,635.63,0.0,0.0,0.0,0.0,0.0,1831.3,0.0,0.0,0.0,5274.85,635.63,0.0,0.0,0.0,1831.3,0.0
14,3,3,248.0,1,6315.24,1875.32,4439.92,0.0,95.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3567.78,872.15,0.0,0.0,0.0,6315.24,95.78,3567.78,0.0,0.0,872.15,0.0
8,3,3,248.0,1,3547.0,2269.17,1277.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.02,926.61,0.0,0.0,0.0,3547.0,0.0,2.02,0.0,0.0,926.61,0.0
9,2,2,248.0,1,2711.37,2362.17,349.2,0.0,0.2,0.0,0.0,91.99,595.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2711.37,92.19,0.0,0.0,595.6,0.0,0.0
13,2,2,248.0,1,4817.36,4398.31,419.04,0.0,0.0,0.0,0.0,356.65,821.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4817.35,356.65,0.0,0.0,821.97,0.0,0.0
12,4,4+,248.0,2,4273.16,2151.66,2121.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,1699.62,0.0,0.0,0.0,4273.16,0.0,0.96,0.0,0.0,1699.62,0.0
3,2,2,248.0,1,3201.56,1252.54,1949.02,0.0,8.15,0.0,0.0,333.25,0.0,0.0,0.0,0.0,0.0,1426.89,0.0,0.0,0.0,3201.56,341.4,0.0,0.0,0.0,1426.89,0.0
3,2,2,248.0,2,2664.41,2271.85,392.55,0.0,3.94,0.0,0.0,109.83,757.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2664.4,113.77,0.0,0.0,757.34,0.0,0.0
6,2,2,248.0,2,4999.81,2330.56,2669.26,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.29,2185.91,0.0,0.0,0.0,4999.82,0.11,12.29,0.0,0.0,2185.91,0.0
9,3,3,248.0,1,2268.13,1101.84,1166.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,886.92,0.0,0.0,0.0,2268.13,0.0,0.0,0.0,0.0,886.92,0.0
8,1,1,248.0,1,2339.78,2339.78,0.0,0.0,25.27,0.0,0.0,300.68,514.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2339.78,325.95,0.0,0.0,514.78,0.0,0.0
3,2,2,248.0,3,4548.58,1675.23,2873.35,0.0,20.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.06,1754.61,0.0,0.0,0.0,4548.58,20.42,850.06,0.0,0.0,1754.61,0.0
3,5,4+,248.0,1,1329.74,1318.44,11.3,0.0,0.16,0.0,0.0,0.0,408.1,0.0,0.0,0.0,11.3,0.0,0.0,0.0,0.0,1329.74,0.16,11.3,0.0,408.1,0.0,0.0
9,2,2,248.0,1,4021.05,1278.2,2742.85,0.0,35.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1113.92,1007.94,0.0,0.0,0.0,4021.05,35.04,1113.92,0.0,0.0,1007.94,0.0
3,2,2,248.0,3,2724.2,2724.2,0.0,0.0,0.0,0.0,0.0,0.18,983.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2724.2,0.18,0.0,0.0,983.68,0.0,0.0
15,3,3,248.0,7,6816.3,3275.16,3541.14,0.0,2.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.73,2071.13,0.0,0.0,0.0,6816.299999999999,2.36,280.73,0.0,0.0,2071.13,0.0
6,3,3,248.0,2,3184.42,1397.33,1787.1,0.0,7.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99,1294.55,0.0,0.0,0.0,3184.43,7.55,99.99,0.0,0.0,1294.55,0.0
3,2,2,248.0,1,3871.56,2088.02,1783.54,0.0,0.96,0.0,0.0,65.19,0.0,0.0,0.0,0.0,0.0,1434.34,0.0,0.0,0.0,3871.56,66.14999999999999,0.0,0.0,0.0,1434.34,0.0
8,2,2,248.0,2,3769.49,2042.77,1726.72,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.39,1281.77,0.0,0.0,0.0,3769.49,0.56,52.39,0.0,0.0,1281.77,0.0
3,3,3,248.0,2,3786.88,1685.62,2101.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1708.71,0.0,0.0,0.0,3786.88,0.0,0.0,0.0,0.0,1708.71,0.0
2,1,1,248.0,2,7606.06,1533.39,6072.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4033.26,1646.86,0.0,0.0,0.0,7606.06,0.0,4033.26,0.0,0.0,1646.86,0.0
13,2,2,248.0,4,3753.21,2103.26,1649.95,0.0,0.0,0.0,0.0,807.76,0.0,0.0,0.0,0.0,0.0,1266.55,0.0,0.0,0.0,3753.21,807.76,0.0,0.0,0.0,1266.55,0.0
10,2,2,248.0,3,5845.01,2861.69,2983.32,0.0,1.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,714.87,1563.86,0.0,0.0,0.0,5845.01,1.46,714.87,0.0,0.0,1563.86,0.0
3,1,1,248.0,2,2606.85,2292.8,314.04,0.0,0.0,0.0,0.0,964.13,469.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2606.84,964.13,0.0,0.0,469.38,0.0,0.0
15,2,2,248.0,0,325.85,325.85,0.0,0.0,0.0,0.0,0.0,0.0,132.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.85,0.0,0.0,0.0,132.27,0.0,0.0
8,2,2,248.0,1,2001.73,1061.59,940.14,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,938.67,0.0,0.0,0.0,2001.73,0.01,1.48,0.0,0.0,938.67,0.0
6,2,2,248.0,2,3099.06,2706.5,392.55,0.0,5.06,0.0,0.0,665.12,692.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3099.05,670.18,0.0,0.0,692.31,0.0,0.0
3,2,2,248.0,3,2477.42,862.15,1615.28,0.0,15.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528.32,1086.95,0.0,0.0,0.0,2477.43,15.82,528.32,0.0,0.0,1086.95,0.0
6,2,2,248.0,5,5386.15,2845.94,2540.21,0.0,35.4,0.03,1.81,714.47,0.0,0.0,0.0,0.0,0.0,2017.6,0.0,0.0,0.0,5386.15,751.71,0.0,0.0,0.0,2017.6,0.0
6,1,1,248.0,2,4652.71,1601.68,3051.02,0.0,30.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1277.48,1773.55,0.0,0.0,0.0,4652.7,30.57,1277.48,0.0,0.0,1773.55,0.0
4,5,4+,248.0,2,3590.9,1683.91,1906.99,0.0,0.0,0.0,0.0,1.74,0.0,0.0,0.0,0.0,0.0,1514.43,0.0,0.0,0.0,3590.9,1.74,0.0,0.0,0.0,1514.43,0.0
9,3,3,248.0,1,2757.22,1495.44,1261.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,981.71,0.0,0.0,0.0,2757.21,0.0,0.7,0.0,0.0,981.71,0.0
6,2,2,248.0,1,2738.99,1088.44,1650.55,0.0,3.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.43,994.04,0.0,0.0,0.0,2738.99,3.17,113.43,0.0,0.0,994.04,0.0
8,3,3,248.0,2,3472.31,1632.35,1839.96,0.0,5.28,0.0,0.0,226.92,0.0,0.0,0.0,0.0,0.0,1447.41,0.0,0.0,0.0,3472.31,232.2,0.0,0.0,0.0,1447.41,0.0
3,5,4+,248.0,1,3914.22,2955.0,959.22,0.0,51.54,0.0,0.0,2106.91,0.0,0.0,0.0,0.0,0.0,959.22,0.0,0.0,0.0,3914.2200000000003,2158.45,0.0,0.0,0.0,959.22,0.0
10,2,2,248.0,2,3171.24,2679.56,491.69,0.0,10.08,0.0,0.0,0.0,698.05,0.0,0.0,0.0,491.69,0.0,0.0,0.0,0.0,3171.25,10.08,491.69,0.0,698.05,0.0,0.0
13,2,2,248.0,2,6506.6,2803.12,3703.48,0.0,15.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2610.36,1093.12,0.0,0.0,0.0,6506.6,15.82,2610.36,0.0,0.0,1093.12,0.0
9,2,2,248.0,3,2057.62,784.32,1273.3,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.94,917.89,0.0,0.0,0.0,2057.62,0.14,5.94,0.0,0.0,917.89,0.0
8,3,3,248.0,2,4569.73,2371.77,2197.96,0.0,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.63,1615.78,0.0,0.0,0.0,4569.73,1.57,189.63,0.0,0.0,1615.78,0.0
12,4,4+,248.0,2,6201.34,6201.34,0.0,0.0,7.66,0.0,0.0,1885.06,811.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6201.34,1892.72,0.0,0.0,811.51,0.0,0.0
3,3,3,248.0,3,5720.21,2006.86,3713.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3190.27,0.0,0.0,0.0,5720.22,0.0,0.0,0.0,0.0,3190.27,0.0
8,2,2,248.0,2,3406.01,1948.0,1458.02,0.0,18.07,0.0,0.0,439.37,0.0,0.0,0.0,0.0,0.0,1458.02,0.0,0.0,0.0,3406.02,457.44,0.0,0.0,0.0,1458.02,0.0
13,4,4+,248.0,5,5423.68,2628.43,2795.25,0.0,0.5,0.0,0.0,54.77,0.0,0.0,0.0,0.0,0.0,2272.65,0.0,0.0,0.0,5423.68,55.27,0.0,0.0,0.0,2272.65,0.0
11,2,2,248.0,6,6671.17,2858.01,565.96,3247.21,23.99,0.0,0.0,1027.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3247.21,6671.18,1051.76,0.0,0.0,0.0,0.0,3247.21
9,4,4+,248.0,4,3740.45,1642.59,2097.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2097.86,0.0,0.0,0.0,3740.45,0.0,0.0,0.0,0.0,2097.86,0.0
3,4,4+,248.0,2,3135.11,1016.27,2118.84,0.0,2.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.45,1651.84,0.0,0.0,0.0,3135.11,2.18,74.45,0.0,0.0,1651.84,0.0
6,5,4+,248.0,5,6323.83,2757.04,3566.79,0.0,5.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1931.25,1217.46,0.0,0.0,0.0,6323.83,5.39,1931.25,0.0,0.0,1217.46,0.0
8,2,2,248.0,1,5460.47,3054.12,2406.35,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,1868.3,0.0,0.0,0.0,5460.469999999999,0.58,119.0,0.0,0.0,1868.3,0.0
9,3,3,248.0,1,1705.04,800.72,904.32,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.59,609.06,0.0,0.0,0.0,1705.04,0.31,14.59,0.0,0.0,609.06,0.0
6,2,2,248.0,2,4382.18,2258.92,2123.26,0.0,0.1,0.0,0.0,4.26,0.0,0.0,0.0,0.0,0.0,1730.7,0.0,0.0,0.0,4382.18,4.359999999999999,0.0,0.0,0.0,1730.7,0.0
11,3,3,248.0,1,3380.47,1735.72,1644.75,0.0,2.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.51,1254.04,0.0,0.0,0.0,3380.4700000000003,2.29,41.51,0.0,0.0,1254.04,0.0
10,1,1,248.0,1,4062.67,4062.67,0.0,0.0,2.12,0.0,0.0,73.6,837.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4062.67,75.72,0.0,0.0,837.7,0.0,0.0
2,2,2,248.0,3,6912.15,2029.16,4883.0,0.0,17.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624.19,3370.4,0.0,0.0,0.0,6912.16,17.61,624.19,0.0,0.0,3370.4,0.0
16,2,2,248.0,3,5002.53,2589.35,2413.18,0.0,4.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,837.55,1575.64,0.0,0.0,0.0,5002.53,4.49,837.55,0.0,0.0,1575.64,0.0
12,2,2,248.0,2,7462.17,2529.55,4932.63,0.0,15.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1882.27,2579.29,0.0,0.0,0.0,7462.18,15.16,1882.27,0.0,0.0,2579.29,0.0
10,1,1,248.0,1,4871.54,1158.76,3712.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2166.98,1216.15,0.0,0.0,0.0,4871.54,0.0,2166.98,0.0,0.0,1216.15,0.0
4,2,2,248.0,3,4906.16,2416.32,2489.84,0.0,14.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1090.18,1050.93,0.0,0.0,0.0,4906.16,14.09,1090.18,0.0,0.0,1050.93,0.0
9,2,2,248.0,3,4478.88,1889.9,2588.98,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.14,2035.65,0.0,0.0,0.0,4478.88,0.05,41.14,0.0,0.0,2035.65,0.0
8,2,2,248.0,2,4630.27,1697.05,2933.22,0.0,3.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444.38,1675.37,0.0,0.0,0.0,4630.2699999999995,3.96,444.38,0.0,0.0,1675.37,0.0
3,4,4+,248.0,1,9592.2,1651.2,7941.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6252.25,1339.54,0.0,0.0,0.0,9592.2,0.0,6252.25,0.0,0.0,1339.54,0.0
12,2,2,248.0,4,4383.69,4383.69,0.0,0.0,39.85,0.0,0.0,1713.05,1152.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4383.69,1752.8999999999999,0.0,0.0,1152.01,0.0,0.0
10,2,2,248.0,0,1304.42,584.33,720.09,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.58,708.51,0.0,0.0,0.0,1304.42,0.02,11.58,0.0,0.0,708.51,0.0
6,3,3,248.0,1,4008.23,1632.3,2375.93,0.0,3.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.12,1778.76,0.0,0.0,0.0,4008.2299999999996,3.67,178.12,0.0,0.0,1778.76,0.0
4,2,2,248.0,4,6872.16,2440.79,4431.36,0.0,2.18,0.0,0.0,93.66,0.0,0.0,0.0,0.0,0.0,3856.26,0.0,0.0,0.0,6872.15,95.84,0.0,0.0,0.0,3856.26,0.0
13,4,4+,248.0,2,7517.99,4500.53,3017.46,0.0,9.51,0.0,0.0,1794.84,0.0,0.0,0.0,0.0,0.0,2546.4,0.0,0.0,0.0,7517.99,1804.35,0.0,0.0,0.0,2546.4,0.0
8,2,2,248.0,2,3365.23,1172.22,2193.01,0.0,5.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.82,1513.64,0.0,0.0,0.0,3365.2300000000005,5.74,286.82,0.0,0.0,1513.64,0.0
2,2,2,248.0,4,2727.12,917.6,1809.53,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.06,1241.06,0.0,0.0,0.0,2727.13,3.0,185.06,0.0,0.0,1241.06,0.0
3,3,3,248.0,1,1966.2,599.74,1366.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1087.1,0.0,0.0,0.0,1966.2,0.0,0.0,0.0,0.0,1087.1,0.0
3,3,3,248.0,1,2748.98,2329.93,419.04,0.0,0.04,0.0,0.0,1.67,989.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2748.97,1.71,0.0,0.0,989.49,0.0,0.0
3,2,2,248.0,4,2569.17,2569.17,0.0,0.0,0.0,0.0,0.0,2.57,1197.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2569.17,2.57,0.0,0.0,1197.83,0.0,0.0
9,1,1,248.0,1,6162.79,1853.68,4309.1,0.0,17.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2400.43,1258.06,0.0,0.0,0.0,6162.780000000001,17.93,2400.43,0.0,0.0,1258.06,0.0
9,3,3,248.0,3,1830.34,1015.27,815.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815.07,0.0,0.0,0.0,1830.3400000000001,0.0,0.0,0.0,0.0,815.07,0.0
6,3,3,248.0,2,4120.56,1839.75,2280.81,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.61,1592.84,0.0,0.0,0.0,4120.5599999999995,0.07,74.61,0.0,0.0,1592.84,0.0
3,2,2,248.0,2,8250.88,1524.28,6726.6,0.0,54.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5037.68,1198.23,0.0,0.0,0.0,8250.880000000001,54.75,5037.68,0.0,0.0,1198.23,0.0
4,2,2,248.0,2,3946.89,1480.34,2466.55,0.0,8.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.87,1710.13,0.0,0.0,0.0,3946.8900000000003,8.83,363.87,0.0,0.0,1710.13,0.0
15,2,2,248.0,0,1019.82,234.8,0.0,785.02,0.5,0.0,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,785.02,1019.8199999999999,20.7,0.0,0.0,0.0,0.0,785.02
6,2,2,248.0,1,3457.66,1695.82,1761.84,0.0,13.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,491.23,1270.6,0.0,0.0,0.0,3457.66,13.23,491.23,0.0,0.0,1270.6,0.0
9,3,3,248.0,2,2997.02,2405.79,591.23,0.0,0.0,0.0,0.0,0.0,752.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2997.02,0.0,0.0,0.0,752.13,0.0,0.0
3,2,2,248.0,1,2661.83,1012.21,1649.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300.41,0.0,0.0,0.0,2661.8199999999997,0.0,0.0,0.0,0.0,1300.41,0.0
6,2,2,248.0,0,562.87,193.58,369.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369.29,0.0,0.0,0.0,562.87,0.0,0.0,0.0,0.0,369.29,0.0
9,3,3,248.0,3,6117.85,4980.13,1137.72,0.0,0.0,0.0,0.0,124.95,1845.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6117.85,124.95,0.0,0.0,1845.79,0.0,0.0
9,3,3,248.0,1,4007.3,3588.25,419.04,0.0,2.88,0.0,0.0,577.27,879.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4007.29,580.15,0.0,0.0,879.78,0.0,0.0
8,2,2,248.0,1,2307.54,1358.51,949.03,0.0,1.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.3,873.73,0.0,0.0,0.0,2307.54,1.89,75.3,0.0,0.0,873.73,0.0
8,5,4+,248.0,4,8931.65,3590.62,5341.03,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.98,3827.36,0.0,0.0,0.0,8931.65,0.46,213.98,0.0,0.0,3827.36,0.0
9,3,3,248.0,1,2883.87,1288.87,1595.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.29,922.5,0.0,0.0,0.0,2883.87,0.7,323.29,0.0,0.0,922.5,0.0
9,2,2,248.0,1,3467.09,1675.32,1791.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1372.73,0.0,0.0,0.0,3467.09,0.0,0.0,0.0,0.0,1372.73,0.0
10,3,3,248.0,3,6680.56,3480.9,3199.67,0.0,1.29,0.0,0.0,55.9,0.0,0.0,0.0,0.0,0.0,2676.58,0.0,0.0,0.0,6680.57,57.19,0.0,0.0,0.0,2676.58,0.0
9,3,3,248.0,0,954.03,215.74,738.29,0.0,0.51,0.0,0.0,21.66,0.0,0.0,0.0,0.0,0.0,738.29,0.0,0.0,0.0,954.03,22.17,0.0,0.0,0.0,738.29,0.0
8,1,1,248.0,7,5441.28,2267.98,3173.3,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.28,2548.72,0.0,0.0,0.0,5441.280000000001,0.44,15.28,0.0,0.0,2548.72,0.0
9,3,3,248.0,1,1672.7,719.34,953.35,0.0,0.42,0.0,0.0,4.94,0.0,0.0,0.0,0.0,0.0,673.99,0.0,0.0,0.0,1672.69,5.36,0.0,0.0,0.0,673.99,0.0
4,3,3,248.0,0,1030.25,541.99,488.26,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.85,415.41,0.0,0.0,0.0,1030.25,0.77,72.85,0.0,0.0,415.41,0.0
13,1,1,248.0,5,8600.87,8078.26,522.61,0.0,30.19,0.0,0.0,3070.75,1224.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8600.87,3100.94,0.0,0.0,1224.95,0.0,0.0
